# RA Dec Z BPTCLASS SM Dn4000 SPECSFR SM_weight
238.185410 12.972347 0.107612 -1.000000 11.302260 1.937727 -12.419020 1.425501e-09
202.380180 51.803496 0.107620 -1.000000 11.091721 1.868223 -12.201460 2.347093e-09
158.466190 14.496556 0.107626 -1.000000 11.037397 1.967988 -11.722330 2.672647e-09
240.638130 7.247734 0.107622 2.000000 11.007236 1.863975 -12.348400 2.873756e-09
190.932110 20.493358 0.107622 1.000000 11.226556 1.561195 -10.348300 1.703646e-09
134.150060 17.582208 0.107633 -1.000000 11.359658 1.977849 -12.541280 1.246056e-09
214.587260 59.620786 0.107633 -1.000000 11.029321 1.899731 -12.188460 2.725234e-09
172.350570 21.020524 0.107646 -1.000000 11.487289 1.990667 -12.608650 9.258592e-10
197.635040 36.536108 0.107659 5.000000 11.381339 1.745178 -11.836980 1.184229e-09
137.124960 22.319647 0.107658 5.000000 11.118800 1.681711 -11.316380 2.200719e-09
211.829990 50.460319 0.107672 5.000000 11.161953 1.838964 -12.566670 1.985575e-09
145.842960 6.534856 0.107671 2.000000 11.045853 1.586685 -11.323480 2.619176e-09
233.355310 48.386290 0.107670 -1.000000 11.174747 1.873016 -11.954260 1.926610e-09
161.260670 4.796070 0.107667 -1.000000 11.066700 1.964152 -12.496570 2.492203e-09
168.394210 35.704299 0.107684 5.000000 11.185060 1.642802 -11.022500 1.879986e-09
193.628570 2.740144 0.107683 5.000000 11.246282 1.790787 -11.616220 1.626474e-09
187.674270 45.539335 0.107690 -1.000000 11.023620 1.942402 -12.551280 2.762278e-09
185.187590 43.969194 0.107685 -1.000000 11.162327 2.006763 -12.490220 1.984033e-09
197.417370 17.931036 0.107694 5.000000 11.117647 1.848546 -12.352040 2.206048e-09
176.899520 13.797476 0.107692 -1.000000 11.013215 1.910112 -12.456900 2.832186e-09
174.803270 49.471737 0.107704 2.000000 11.004435 1.513724 -10.536330 2.892924e-09
165.652870 25.404822 0.107700 -1.000000 11.280588 2.010026 -12.720500 1.499922e-09
172.276730 38.446434 0.107702 -1.000000 11.250846 1.951418 -12.694580 1.608938e-09
217.480990 57.107385 0.107697 -1.000000 11.204095 1.930592 -12.388540 1.796602e-09
195.655960 55.924186 0.107725 -1.000000 11.282434 1.825089 -12.308990 1.493609e-09
161.247660 6.623365 0.107729 2.000000 11.085758 1.880927 -12.718000 2.381289e-09
210.361770 30.590119 0.107735 5.000000 11.212317 1.756989 -10.784790 1.762023e-09
181.101370 21.569541 0.107742 3.000000 11.019841 1.648633 -11.569420 2.787759e-09
156.568480 50.856181 0.107738 -1.000000 11.019842 1.900628 -12.380410 2.787759e-09
157.185850 6.167289 0.107756 1.000000 11.103836 1.351863 -10.165670 2.280667e-09
167.240200 47.369514 0.107760 -1.000000 11.074300 1.952406 -12.426800 2.446606e-09
174.797880 -1.806647 0.107763 -1.000000 11.159504 1.920359 -12.598700 1.997194e-09
214.642040 44.046040 0.107762 -1.000000 11.054117 1.837039 -12.401090 2.568234e-09
189.545280 53.530790 0.107771 5.000000 11.173615 1.788710 -11.429110 1.931804e-09
167.975890 30.284351 0.107776 4.000000 11.175973 1.874430 -12.262500 1.920697e-09
172.675620 58.530639 0.107780 2.000000 11.045646 1.454972 -10.374200 2.620299e-09
133.168250 14.640147 0.107789 -1.000000 11.072549 1.896137 -12.573660 2.456869e-09
122.508520 50.203982 0.107788 2.000000 11.163654 1.557636 -11.828060 1.977880e-09
204.887390 27.544975 0.107788 2.000000 11.020618 1.674382 -11.719310 2.782881e-09
206.922330 35.822407 0.107793 -1.000000 11.330242 1.953648 -12.451940 1.334608e-09
175.494090 -1.226263 0.107790 3.000000 11.088894 1.535312 -10.579410 2.363619e-09
162.203450 47.306751 0.107798 -1.000000 11.061461 1.851681 -12.152430 2.522885e-09
138.740950 13.224656 0.107798 -1.000000 11.070497 1.889995 -12.406820 2.469262e-09
180.952000 29.629413 0.107797 -1.000000 11.134384 1.678499 -11.992310 2.120295e-09
242.382940 40.538951 0.107803 3.000000 11.188828 1.436833 -10.508240 1.862897e-09
234.526630 32.561989 0.107808 5.000000 11.026147 1.785938 -12.226730 2.746661e-09
169.367640 57.157332 0.107807 5.000000 11.149676 1.791053 -12.238270 2.044600e-09
177.283410 60.169894 0.107818 -1.000000 11.044085 1.755118 -11.223820 2.630431e-09
158.274450 13.341187 0.107823 3.000000 11.269236 1.668416 -11.997340 1.540756e-09
221.104460 19.288181 0.107826 5.000000 11.090536 1.697521 -11.617540 2.353879e-09
209.808780 51.244035 0.107827 2.000000 11.225582 1.701983 -10.777150 1.708043e-09
177.107930 12.056101 0.107825 4.000000 11.026122 1.692407 -11.293480 2.746661e-09
227.055300 25.637885 0.107830 -1.000000 11.139035 1.932812 -12.291350 2.096861e-09
202.934590 55.478325 0.107830 5.000000 11.061119 1.776299 -11.411270 2.525020e-09
124.680140 26.517560 0.107830 5.000000 11.180997 1.790138 -12.798770 1.898015e-09
186.193230 27.247320 0.107837 2.000000 11.015069 1.919556 -12.030560 2.819750e-09
162.938070 44.370470 0.107838 -1.000000 11.088408 1.939835 -12.338950 2.365573e-09
200.677870 0.159323 0.107850 -1.000000 11.397142 2.025571 -12.398030 1.141292e-09
183.857390 59.973310 0.107845 2.000000 11.007948 1.987657 -11.691470 2.868674e-09
192.527760 30.799110 0.107844 5.000000 11.049539 1.788547 -11.541240 2.596861e-09
150.704800 7.368387 0.107854 5.000000 11.107214 1.652020 -11.297500 2.262156e-09
232.734350 19.159422 0.107864 -1.000000 11.051953 1.837457 -12.243550 2.581393e-09
208.859180 35.428921 0.107871 -1.000000 11.269567 1.913624 -12.310640 1.539116e-09
140.320960 8.472666 0.107871 -1.000000 11.023435 1.829525 -11.972630 2.763484e-09
200.651800 10.488771 0.107868 -1.000000 11.243239 1.914425 -11.794910 1.637713e-09
158.109510 12.716617 0.107882 5.000000 11.000627 1.786289 -12.022150 2.920051e-09
225.030530 0.905163 0.107876 5.000000 11.084124 1.823733 -12.135350 2.390191e-09
204.479420 28.300663 0.107883 -1.000000 11.035297 1.918281 -12.302150 2.686535e-09
162.493230 21.855071 0.107895 5.000000 11.087193 1.721214 -10.740820 2.372432e-09
236.360780 14.264670 0.107902 5.000000 11.022799 1.863098 -12.381000 2.768316e-09
175.357270 49.952150 0.107893 5.000000 11.078703 1.736441 -11.246890 2.421201e-09
223.313230 17.856456 0.107901 5.000000 11.140274 1.684053 -11.969370 2.091058e-09
132.014770 18.049881 0.107898 -1.000000 11.152424 1.954667 -12.748500 2.031015e-09
155.524610 47.605839 0.107908 5.000000 11.313743 1.820278 -11.648970 1.387311e-09
238.112990 3.488011 0.107909 -1.000000 11.135468 2.011698 -12.264600 2.114403e-09
166.080520 19.691205 0.107915 -1.000000 11.399161 2.012839 -12.639900 1.136210e-09
214.659360 20.310346 0.107920 3.000000 11.053477 1.370882 -10.190670 2.571515e-09
143.569640 7.680635 0.107926 -1.000000 11.362286 1.964101 -12.443140 1.238295e-09
201.654740 37.043645 0.107928 -1.000000 11.269854 2.007303 -12.158250 1.538570e-09
174.169440 9.594687 0.107934 -1.000000 11.081457 1.815718 -12.309450 2.405128e-09
160.242960 47.289105 0.107940 -1.000000 11.257427 1.855090 -12.289420 1.584248e-09
212.673880 8.146087 0.107947 -1.000000 11.126642 1.974335 -12.284830 2.159568e-09
195.483530 52.593427 0.107956 -1.000000 11.070864 2.010306 -12.594710 2.467191e-09
163.917250 47.648339 0.107961 2.000000 11.033731 1.560739 -10.971180 2.697015e-09
239.916910 32.947841 0.107968 2.000000 11.008920 1.897480 -12.612140 2.862337e-09
168.028060 30.678291 0.107968 4.000000 11.403891 1.964251 -12.569420 1.123639e-09
203.033680 52.724936 0.107969 2.000000 11.153580 1.795825 -11.195980 2.025457e-09
182.668760 15.657997 0.107972 -1.000000 11.005745 1.893036 -12.568130 2.883957e-09
233.072080 19.203957 0.107977 -1.000000 11.258504 1.838811 -12.343870 1.580278e-09
226.950150 22.044268 0.107975 -1.000000 11.309155 1.817333 -12.408720 1.402611e-09
122.222700 14.165807 0.107978 -1.000000 11.049283 1.829714 -12.248200 2.597971e-09
170.239250 50.371953 0.107987 -1.000000 11.280604 2.032375 -12.539790 1.499922e-09
161.155200 54.956890 0.107996 2.000000 11.095342 1.398076 -10.475930 2.326893e-09
245.015810 34.763311 0.107997 2.000000 11.012950 1.914390 -12.307220 2.834683e-09
208.345200 37.460395 0.108003 -1.000000 11.026750 2.023596 -12.645560 2.741880e-09
174.298670 18.914192 0.108003 -1.000000 11.272079 1.939701 -12.799060 1.530408e-09
179.962350 61.523247 0.108012 -1.000000 11.007746 1.883651 -12.344150 2.869943e-09
218.168230 23.104802 0.108016 -1.000000 11.177048 1.838487 -12.274720 1.915543e-09
135.932960 30.054149 0.108014 -1.000000 11.303271 1.873678 -12.376700 1.422060e-09
248.664690 36.069445 0.108027 -1.000000 11.069177 1.916988 -12.231820 2.477571e-09
234.859380 9.239020 0.108036 -1.000000 11.163361 1.766263 -11.814610 1.979416e-09
157.187790 37.877284 0.108038 -1.000000 11.257067 1.927590 -12.548680 1.585385e-09
156.500540 11.860616 0.108041 -1.000000 11.387681 1.956557 -12.501580 1.166796e-09
214.988980 3.271013 0.108049 -1.000000 11.072916 1.958859 -12.253040 2.454812e-09
131.785660 27.078502 0.108048 -1.000000 11.067081 1.800269 -11.800000 2.490105e-09
231.346390 30.791209 0.108051 -1.000000 11.163315 1.930790 -12.342500 1.979416e-09
201.642960 56.413417 0.108052 -1.000000 11.118317 1.810471 -11.741760 2.203381e-09
227.051850 17.991825 0.108060 -1.000000 11.316361 1.871890 -12.520970 1.378804e-09
227.567190 18.312070 0.108067 -1.000000 11.026030 1.843761 -12.270000 2.746661e-09
172.870400 19.613289 0.108069 -1.000000 11.124815 1.868473 -12.506990 2.169105e-09
198.860280 17.603923 0.108066 2.000000 11.013797 1.905474 -12.631320 2.828448e-09
151.820710 18.007425 0.108066 1.000000 11.058612 1.259793 -10.397910 2.540032e-09
122.243780 12.807659 0.108081 -1.000000 11.271998 1.998899 -12.449340 1.530408e-09
200.700730 17.947474 0.108076 -1.000000 11.149093 1.984149 -12.185790 2.047010e-09
10.540077 0.662156 0.108079 5.000000 11.062337 1.655448 -11.073170 2.517559e-09
167.867450 2.540732 0.108073 -1.000000 11.107003 2.036258 -12.493480 2.263077e-09
181.666640 16.751728 0.108075 3.000000 11.152637 1.273692 -10.260350 2.030220e-09
177.165250 9.350377 0.108075 -1.000000 11.066633 1.742246 -11.957500 2.492203e-09
163.862200 30.203383 0.108085 5.000000 11.154290 1.904074 -12.380930 2.022290e-09
173.593690 4.191008 0.108086 3.000000 11.234616 0.881743 -9.834375 1.671460e-09
144.610350 8.473306 0.108082 3.000000 11.047695 1.386909 -10.605760 2.607986e-09
168.818870 32.450673 0.108081 -1.000000 11.036783 1.875195 -12.168270 2.677265e-09
224.505680 22.869467 0.108090 5.000000 11.442457 2.028322 -12.522870 1.027031e-09
157.104730 10.090714 0.108100 2.000000 11.073959 1.616011 -11.340070 2.448654e-09
45.600919 0.418038 0.108101 -1.000000 11.068761 1.896455 -12.462290 2.479654e-09
211.109350 45.053559 0.108110 -1.000000 11.050475 2.031223 -12.254820 2.590217e-09
162.177430 5.708213 0.108108 -1.000000 11.216205 1.970314 -11.705220 1.745719e-09
142.112890 8.236922 0.108112 2.000000 11.207486 1.454291 -10.220360 1.782528e-09
214.565920 5.440726 0.108113 -1.000000 11.045815 1.948835 -11.633590 2.619176e-09
186.979240 45.449569 0.108111 -1.000000 11.209341 1.638744 -10.995250 1.774552e-09
158.638690 17.005329 0.108115 4.000000 11.323059 1.920050 -12.549400 1.357383e-09
246.902320 26.475136 0.108129 2.000000 11.019944 1.748600 -11.353620 2.787759e-09
213.058670 7.988684 0.108127 -1.000000 11.184138 1.983858 -12.637770 1.883574e-09
203.432320 55.446563 0.108135 -1.000000 11.239694 1.824564 -12.300000 1.651461e-09
172.727490 38.531341 0.108132 3.000000 11.004999 1.391508 -10.605400 2.889077e-09
176.097230 -1.851300 0.108133 -1.000000 11.346446 1.918324 -12.503650 1.285014e-09
142.375050 38.072692 0.108136 -1.000000 11.170535 1.937684 -12.417010 1.945998e-09
190.209840 42.613031 0.108137 -1.000000 11.204278 1.904239 -12.494380 1.795929e-09
157.275580 39.489999 0.108139 2.000000 11.066733 1.534048 -10.353850 2.492203e-09
184.212670 27.779411 0.108140 -1.000000 11.040730 1.779883 -11.520980 2.651996e-09
228.399900 20.042603 0.108141 -1.000000 11.246405 1.994805 -12.434410 1.625885e-09
216.506570 19.533585 0.108144 3.000000 11.026478 1.494931 -10.632750 2.744269e-09
346.086700 0.330841 0.108148 -1.000000 11.123905 1.910372 -12.201960 2.173459e-09
138.488190 37.214241 0.108146 5.000000 11.064732 1.768735 -11.322820 2.503781e-09
189.228070 -0.382511 0.108153 2.000000 11.078103 1.615867 -10.681250 2.425242e-09
162.940470 4.608274 0.108156 -1.000000 11.413691 1.939719 -12.418750 1.098367e-09
201.067740 0.808372 0.108155 -1.000000 11.456964 1.934368 -12.375270 9.931117e-10
164.527490 39.691295 0.108161 -1.000000 11.362349 1.970833 -12.697560 1.237888e-09
221.238530 19.548105 0.108162 -1.000000 11.226539 1.964913 -12.603410 1.703646e-09
159.949680 47.771110 0.108161 -1.000000 11.025919 1.957716 -12.671810 2.747858e-09
180.571900 5.110528 0.108167 2.000000 11.066810 1.532181 -11.567280 2.491154e-09
181.825540 10.422274 0.108175 -1.000000 11.153222 1.922205 -12.548910 2.027043e-09
204.797640 9.802829 0.108172 -1.000000 11.094422 1.821918 -12.042860 2.331681e-09
166.024170 12.078896 0.108172 5.000000 11.088545 1.875574 -12.432320 2.365573e-09
234.949080 31.239385 0.108173 -1.000000 11.185991 1.817797 -12.511650 1.875694e-09
212.490250 10.666809 0.108179 5.000000 11.021506 1.838770 -12.739660 2.776800e-09
122.682890 13.400828 0.108184 -1.000000 11.138412 1.922024 -12.450490 2.100187e-09
178.651050 -0.416084 0.108181 2.000000 11.032296 1.859110 -12.383010 2.706378e-09
179.486750 0.205777 0.108182 -1.000000 11.144194 1.846188 -12.608330 2.071324e-09
174.272470 19.543554 0.108187 5.000000 11.107500 1.749922 -11.346240 2.260316e-09
229.539430 31.293405 0.108191 -1.000000 11.234928 1.904708 -12.153030 1.670239e-09
171.043660 40.159281 0.108198 -1.000000 11.275129 1.943818 -12.127890 1.519079e-09
160.822960 40.480105 0.108208 -1.000000 11.084502 1.854341 -12.558140 2.388209e-09
201.165790 0.371173 0.108209 -1.000000 11.172681 2.047519 -12.576770 1.935526e-09
133.290050 0.984918 0.108212 2.000000 11.005578 1.472439 -10.602860 2.885236e-09
225.741770 53.994824 0.108216 -1.000000 11.026004 1.870462 -12.304490 2.746661e-09
169.211070 58.587159 0.108215 -1.000000 11.017835 1.781849 -12.138320 2.801234e-09
195.526060 2.414421 0.108217 2.000000 11.045959 1.563514 -10.891330 2.619176e-09
185.879930 9.686286 0.108212 -1.000000 11.261830 1.932710 -12.383160 1.567886e-09
207.348640 23.105305 0.108220 5.000000 11.373919 1.898693 -12.463760 1.205150e-09
172.173230 38.747982 0.108224 5.000000 11.382434 1.779984 -11.430300 1.181172e-09
136.882320 36.887976 0.108219 -1.000000 11.087965 1.800832 -12.027890 2.368509e-09
160.361150 47.714294 0.108224 -1.000000 11.096355 1.914045 -12.249510 2.321165e-09
175.878580 23.113598 0.108228 4.000000 11.235580 1.573836 -12.151110 1.667800e-09
180.201130 -1.188196 0.108227 5.000000 11.006311 1.812746 -12.339620 2.880126e-09
143.736550 12.846381 0.108230 -1.000000 11.087536 1.921952 -11.936700 2.370469e-09
218.891750 0.671693 0.108235 -1.000000 11.027885 1.784843 -12.188140 2.734729e-09
148.496550 25.798531 0.108243 -1.000000 11.350979 1.950614 -12.362750 1.271425e-09
158.282590 17.211186 0.108241 -1.000000 11.179247 1.954467 -12.497470 1.906022e-09
227.460590 8.455122 0.108246 1.000000 11.140965 1.437075 -10.215390 2.086926e-09
126.952990 30.917922 0.108247 -1.000000 11.198301 1.897734 -12.434240 1.821769e-09
204.933440 7.184401 0.108250 -1.000000 11.105772 1.962171 -12.641400 2.269536e-09
183.333070 9.562345 0.108254 2.000000 11.081010 1.400000 -10.419270 2.408131e-09
179.111930 45.858619 0.108257 -1.000000 11.049850 1.834504 -12.499420 2.594644e-09
186.631530 0.986082 0.108272 5.000000 11.127016 1.719973 -12.224730 2.157840e-09
174.765390 21.246445 0.108272 -1.000000 11.100430 1.988874 -12.413970 2.299383e-09
177.508240 26.518450 0.108270 -1.000000 11.447289 2.001759 -12.648510 1.015759e-09
247.273270 26.542867 0.108269 -1.000000 11.216887 1.872434 -12.629080 1.743129e-09
346.299010 0.550132 0.108281 2.000000 11.174098 1.539283 -10.554970 1.929576e-09
247.307430 42.118613 0.108287 5.000000 11.135518 1.863145 -12.083700 2.114403e-09
178.281500 26.949994 0.108296 -1.000000 11.112834 1.882563 -12.495050 2.232055e-09
138.120550 49.047040 0.108302 -1.000000 11.012187 1.960626 -12.382240 2.839684e-09
132.547730 33.830489 0.108304 -1.000000 11.153570 1.884520 -11.898910 2.025457e-09
229.995680 28.551428 0.108300 -1.000000 11.232347 1.896674 -12.532610 1.680660e-09
122.605140 30.055332 0.108301 -1.000000 11.294450 1.945914 -12.607690 1.451925e-09
214.597850 14.642926 0.108307 3.000000 11.453367 1.928019 -12.814020 1.001600e-09
2.811445 0.477736 0.108304 5.000000 11.446798 1.587438 -11.168650 1.017003e-09
123.910620 8.180005 0.108314 -1.000000 11.398092 1.872049 -12.707140 1.138747e-09
225.207670 37.797767 0.108311 2.000000 11.283226 1.637904 -11.583060 1.490466e-09
216.110690 19.941449 0.108314 -1.000000 11.175287 1.924103 -12.725740 1.923651e-09
214.599340 21.018822 0.108318 3.000000 11.132585 1.574326 -10.844090 2.129597e-09
177.884380 26.569814 0.108309 5.000000 11.201770 1.731940 -11.300640 1.806748e-09
165.794480 23.499307 0.108323 2.000000 11.149140 1.729117 -11.749090 2.047010e-09
204.482730 23.490790 0.108319 5.000000 11.128871 1.921662 -11.800990 2.148370e-09
222.049390 19.852171 0.108330 1.000000 11.094569 1.423765 -10.362820 2.331681e-09
243.161120 13.671744 0.108332 -1.000000 11.027792 1.894840 -12.346590 2.734729e-09
163.409170 22.979015 0.108333 -1.000000 11.014771 1.866465 -12.505680 2.822232e-09
195.163670 54.615907 0.108334 4.000000 11.253835 1.823791 -12.262370 1.597390e-09
175.868180 9.826536 0.108336 5.000000 11.128551 1.632497 -11.170120 2.150087e-09
179.219940 60.689987 0.108342 -1.000000 11.352087 1.993921 -11.387290 1.268058e-09
126.842940 20.311498 0.108340 -1.000000 11.291139 1.952584 -12.396350 1.463089e-09
220.038510 16.516128 0.108339 -1.000000 11.232302 1.992043 -12.151830 1.680660e-09
181.215540 15.311730 0.108340 -1.000000 11.275256 1.949395 -12.165530 1.519079e-09
5.939908 -0.269816 0.108339 2.000000 11.029269 1.920974 -12.401440 2.725234e-09
10.858010 0.198311 0.108339 3.000000 11.056087 1.439223 -10.603400 2.556251e-09
166.402880 4.938607 0.108340 5.000000 11.078929 1.564054 -11.156250 2.420192e-09
227.820150 26.028148 0.108353 -1.000000 11.003296 1.818363 -11.968090 2.900640e-09
166.260780 39.785659 0.108352 -1.000000 11.005281 1.893669 -12.119440 2.886515e-09
329.386290 -0.206780 0.108357 -1.000000 11.374948 1.976968 -12.061760 1.202019e-09
131.139200 26.104220 0.108356 -1.000000 11.400927 1.924180 -12.605880 1.131519e-09
183.097720 16.075916 0.108363 -1.000000 11.233962 1.832654 -11.676150 1.674519e-09
200.833130 0.434339 0.108359 5.000000 11.070922 1.830301 -12.318140 2.467191e-09
239.204730 44.707662 0.108368 -1.000000 11.088070 1.935156 -12.571430 2.367530e-09
174.301020 37.742846 0.108371 -1.000000 11.019961 1.634551 -11.423640 2.786539e-09
220.524480 15.148125 0.108376 -1.000000 11.179129 1.856409 -11.898880 1.906022e-09
48.104785 0.196111 0.108383 -1.000000 11.115052 1.876089 -12.416250 2.220346e-09
154.628920 1.910960 0.108384 4.000000 11.091257 1.483716 -10.545970 2.349998e-09
184.258010 26.498961 0.108378 -1.000000 11.123852 1.883789 -12.198560 2.174331e-09
155.012900 5.204103 0.108383 -1.000000 11.304786 1.929626 -12.514560 1.417163e-09
225.583220 36.768504 0.108378 -1.000000 11.215809 1.799383 -11.796460 1.747664e-09
182.061930 11.938275 0.108389 3.000000 11.103831 1.778383 -12.525790 2.280667e-09
183.769570 63.969336 0.108388 -1.000000 11.031973 1.890550 -12.581980 2.707551e-09
199.021040 35.729332 0.108397 -1.000000 11.129253 1.823003 -12.495680 2.146654e-09
154.789990 6.049004 0.108394 2.000000 11.029785 1.906062 -12.007830 2.721685e-09
146.772410 2.531298 0.108402 -1.000000 11.044023 1.876174 -11.967590 2.630431e-09
172.057290 20.846734 0.108408 -1.000000 11.100753 1.788565 -12.255920 2.297502e-09
220.784730 29.495257 0.108409 -1.000000 11.353765 1.880110 -12.331580 1.263031e-09
175.518720 12.175660 0.108409 -1.000000 11.064641 1.938282 -12.227730 2.503781e-09
169.955950 3.866354 0.108414 1.000000 11.045095 1.405626 -10.032480 2.623670e-09
210.073510 48.782607 0.108415 -1.000000 11.003344 1.769153 -11.034540 2.900640e-09
153.765180 13.564326 0.108414 -1.000000 11.149716 1.895042 -12.511170 2.044600e-09
245.726590 34.830774 0.108415 2.000000 11.108470 1.601947 -10.875380 2.255725e-09
148.815090 25.190421 0.108421 -1.000000 11.087039 1.951228 -12.037280 2.373413e-09
200.356000 -0.693408 0.108423 -1.000000 11.441841 1.958983 -12.288790 1.028610e-09
134.496850 17.532301 0.108430 -1.000000 11.051656 2.042143 -12.851050 2.583595e-09
193.094860 50.368236 0.108429 3.000000 11.015763 1.868768 -12.313720 2.814796e-09
230.568050 8.410278 0.108435 -1.000000 11.314996 1.879609 -12.326880 1.383521e-09
175.437660 21.325194 0.108433 2.000000 11.128311 1.536187 -10.312040 2.150947e-09
210.610810 38.118836 0.108433 5.000000 11.030241 1.785415 -11.098530 2.719323e-09
230.775390 4.222732 0.108435 4.000000 11.031979 1.951313 -12.343330 2.707551e-09
241.509370 15.257914 0.108438 5.000000 11.263395 1.841568 -11.183530 1.561740e-09
184.475190 61.740412 0.108441 2.000000 11.051615 2.063699 -12.450000 2.583595e-09
162.905900 30.545186 0.108438 -1.000000 11.012499 1.919066 -12.108330 2.837182e-09
177.685400 65.713663 0.108455 -1.000000 11.244386 1.844730 -12.254120 1.633560e-09
17.057513 0.611469 0.108450 -1.000000 11.140034 1.878637 -12.394390 2.091885e-09
156.224360 10.658804 0.108464 -1.000000 11.196614 1.696363 -11.066080 1.828652e-09
173.865330 20.277541 0.108458 -1.000000 11.004472 1.949288 -12.325000 2.892924e-09
251.701100 38.918180 0.108471 4.000000 11.151739 1.733314 -11.742420 2.034200e-09
220.265870 6.615602 0.108470 5.000000 11.109733 1.690864 -12.103000 2.248406e-09
233.247480 19.558682 0.108476 -1.000000 11.116906 1.888186 -12.120450 2.210503e-09
133.155100 36.384151 0.108472 -1.000000 11.213306 1.903926 -12.214060 1.758091e-09
212.507010 8.819952 0.108473 -1.000000 11.405779 1.948635 -12.489160 1.118664e-09
202.852400 54.669191 0.108484 2.000000 11.432997 1.920656 -12.260890 1.050091e-09
236.528510 45.855675 0.108482 5.000000 11.013854 1.688292 -11.702270 2.828448e-09
173.169720 38.871587 0.108484 -1.000000 11.259105 1.843421 -12.508050 1.578015e-09
129.809230 58.793618 0.108487 2.000000 11.016839 1.655445 -11.191420 2.808621e-09
181.653010 16.343792 0.108488 -1.000000 11.213508 1.909747 -12.366130 1.757437e-09
214.881260 12.893732 0.108486 -1.000000 11.483731 1.896195 -12.511640 9.332967e-10
177.214050 26.319153 0.108492 -1.000000 11.226470 1.984380 -12.279900 1.704273e-09
221.335480 24.400847 0.108493 3.000000 11.133650 1.768562 -11.840000 2.123671e-09
181.964120 62.315273 0.108505 -1.000000 11.124542 1.821409 -11.913220 2.170845e-09
182.327330 18.170150 0.108497 -1.000000 11.021072 1.949719 -12.286890 2.779230e-09
231.070250 57.440784 0.108500 -1.000000 11.131152 1.863962 -12.194000 2.136398e-09
137.762630 56.956227 0.108511 -1.000000 11.055936 1.856372 -12.743820 2.557337e-09
154.793530 35.319570 0.108515 -1.000000 11.145301 2.028286 -12.615130 2.065616e-09
213.245140 35.558648 0.108517 -1.000000 11.057827 1.986543 -12.629880 2.545423e-09
193.171160 53.724012 0.108521 5.000000 11.323789 1.859073 -12.143690 1.355082e-09
231.249870 19.835264 0.108518 2.000000 11.326973 1.553051 -10.559250 1.345020e-09
204.088710 23.455159 0.108532 -1.000000 11.050143 1.902724 -12.002450 2.592429e-09
234.973940 6.422288 0.108543 2.000000 11.028611 1.501166 -10.948950 2.729976e-09
233.818730 6.376032 0.108549 -1.000000 11.264583 1.836859 -11.679650 1.557290e-09
148.226670 18.368509 0.108564 -1.000000 11.146685 1.859296 -12.541580 2.059118e-09
164.414490 7.769548 0.108563 -1.000000 11.133832 1.915107 -12.073000 2.122826e-09
173.184110 4.647825 0.108566 -1.000000 11.138507 1.904159 -12.259090 2.099355e-09
224.721040 16.145986 0.108571 -1.000000 11.093633 1.904054 -12.440450 2.336483e-09
166.192510 12.612390 0.108566 -1.000000 11.088742 1.830439 -12.060180 2.363619e-09
183.436080 63.179961 0.108584 -1.000000 11.026589 1.652982 -12.139900 2.743074e-09
119.637050 20.228480 0.108575 -1.000000 11.067780 1.843965 -12.321430 2.485918e-09
236.457240 16.196560 0.108580 -1.000000 11.005522 1.938468 -12.168500 2.885236e-09
141.323540 29.514294 0.108588 -1.000000 11.012009 1.775807 -12.399120 2.840936e-09
132.994140 33.358381 0.108591 5.000000 11.133026 1.640598 -10.768590 2.127055e-09
207.389990 38.714479 0.108592 -1.000000 11.443680 1.948482 -12.233330 1.024198e-09
228.719060 58.092938 0.108604 3.000000 11.084964 1.309684 -10.260410 2.385240e-09
176.646700 23.071971 0.108604 -1.000000 11.022910 1.905964 -12.420000 2.767107e-09
240.982140 29.502311 0.108601 -1.000000 11.007221 1.835204 -11.474770 2.873756e-09
207.011050 38.705957 0.108602 -1.000000 11.182720 1.933775 -12.607410 1.890054e-09
225.887950 15.628622 0.108602 5.000000 11.232585 1.984327 -12.590100 1.679429e-09
170.477340 36.696840 0.108611 2.000000 11.086990 1.707148 -11.669640 2.374396e-09
143.862440 28.120258 0.108606 -1.000000 11.158384 1.990757 -12.417450 2.002647e-09
180.200420 4.951355 0.108613 3.000000 11.090653 1.366436 -10.460150 2.352907e-09
211.160980 7.964353 0.108611 2.000000 11.215087 1.882737 -12.382140 1.750914e-09
228.849200 31.048554 0.108609 5.000000 11.033556 1.877643 -12.061620 2.698183e-09
194.583080 12.467465 0.108624 5.000000 11.035089 1.418253 -10.685150 2.687697e-09
118.151190 43.481286 0.108620 2.000000 11.100959 1.688412 -10.884190 2.295624e-09
219.364420 45.923662 0.108623 4.000000 11.095241 1.419952 -10.354800 2.327850e-09
180.638740 14.803596 0.108626 -1.000000 11.016002 2.041108 -12.479170 2.813560e-09
136.222880 18.576085 0.108632 5.000000 11.109321 1.826709 -12.187620 2.251147e-09
186.802670 56.265916 0.108637 2.000000 11.092014 1.817486 -11.477460 2.345159e-09
126.133900 20.457275 0.108639 -1.000000 11.401196 1.959653 -12.620970 1.130799e-09
154.470620 33.910545 0.108644 -1.000000 11.038229 1.868994 -12.549530 2.668039e-09
153.647650 20.621798 0.108636 1.000000 11.092457 1.388914 -9.995556 2.343227e-09
131.349820 39.245403 0.108637 4.000000 11.089510 1.547869 -11.140190 2.359716e-09
137.878300 48.547525 0.108645 2.000000 11.233907 2.090240 -12.665620 1.674519e-09
