# RA Dec Z BPTCLASS SM Dn4000 SPECSFR SM_weight
173.379180 56.742147 0.073798 5.000000 10.803201 1.747729 -12.023330 4.705572e-09
248.679560 28.849760 0.073795 3.000000 10.679389 1.629763 -11.184210 6.368852e-09
141.464930 54.425710 0.073798 5.000000 10.949224 2.020820 -12.377450 3.304668e-09
188.950160 3.201796 0.073802 1.000000 10.841752 1.402028 -10.012640 4.284788e-09
123.424860 10.977604 0.073802 2.000000 10.570245 1.445128 -10.453560 8.333110e-09
136.831540 62.762234 0.073804 5.000000 10.870357 2.151603 -12.387500 3.997438e-09
137.479490 44.918188 0.073805 5.000000 10.959927 1.825603 -11.625980 3.220118e-09
213.104560 53.632396 0.073811 5.000000 10.616591 1.940304 -11.904420 7.431511e-09
209.536480 60.051145 0.073815 1.000000 10.672654 1.394088 -9.986000 6.474265e-09
259.702400 57.831119 0.073817 5.000000 10.789610 1.935242 -12.459140 4.865090e-09
123.571860 13.946949 0.073816 -1.000000 10.781679 1.808821 -12.306190 4.959529e-09
146.693370 45.684248 0.073818 5.000000 10.894753 1.989899 -12.519610 3.768326e-09
167.496380 48.111640 0.073822 2.000000 10.674116 1.506779 -10.576860 6.451479e-09
232.788800 27.094847 0.073828 3.000000 10.867875 1.678133 -11.250400 4.021374e-09
209.162240 55.097521 0.073836 3.000000 10.547096 1.339884 -10.262930 8.822268e-09
154.984380 4.051461 0.073836 -1.000000 10.788707 1.930205 -12.498370 4.875463e-09
127.108980 18.334410 0.073834 1.000000 10.945212 1.440391 -10.075500 3.335590e-09
148.265490 6.710464 0.073836 -1.000000 10.861157 2.032844 -12.131360 4.088202e-09
204.721840 34.281262 0.073841 5.000000 10.879901 1.646733 -11.110930 3.907446e-09
142.012420 63.705421 0.073837 3.000000 10.835124 1.547358 -11.187350 4.355377e-09
166.808750 23.019225 0.073839 -1.000000 10.983432 1.873901 -10.758330 3.043030e-09
249.534290 28.368690 0.073846 2.000000 10.844623 1.526668 -10.295410 4.256552e-09
128.129940 17.895313 0.073843 -1.000000 10.699745 1.888025 -12.141780 6.059199e-09
146.432390 44.672004 0.073846 5.000000 10.916039 1.832628 -11.187010 3.580453e-09
123.707020 36.418444 0.073846 5.000000 10.796355 1.838427 -12.060240 4.785701e-09
163.722260 19.643392 0.073849 5.000000 10.638561 1.647411 -11.457590 7.042440e-09
209.247460 27.388608 0.073851 5.000000 10.911480 1.788754 -11.644860 3.620125e-09
213.263000 50.969055 0.073851 4.000000 10.749720 1.478278 -10.801670 5.363028e-09
134.538030 11.180543 0.073851 5.000000 10.662271 1.744809 -12.048130 6.640776e-09
328.428180 0.472834 0.073862 5.000000 10.839725 1.849483 -12.298170 4.306680e-09
184.822880 -1.515546 0.073860 -1.000000 10.656880 1.909468 -12.222780 6.732215e-09
213.116770 61.884098 0.073860 5.000000 10.504980 2.022118 -12.209470 9.789002e-09
165.614080 38.812176 0.073866 3.000000 10.647522 1.542968 -10.797290 6.887041e-09
164.280540 59.031866 0.073862 3.000000 10.632189 1.455722 -10.588060 7.150124e-09
184.803220 0.604980 0.073870 4.000000 10.838467 1.593080 -10.406710 4.319888e-09
233.903370 11.755132 0.073869 -1.000000 10.875211 2.016054 -12.530320 3.952096e-09
199.454560 39.928999 0.073885 -1.000000 10.920794 1.916351 -12.165000 3.537994e-09
189.604020 2.443406 0.073888 -1.000000 10.821758 1.815680 -11.734620 4.499004e-09
212.696800 59.005357 0.073892 -1.000000 10.786714 1.840029 -12.239900 4.898911e-09
349.093030 0.487424 0.073889 -1.000000 10.771641 1.944059 -12.203410 5.083836e-09
165.493700 43.127525 0.073891 -1.000000 10.830288 2.053925 -12.310650 4.407085e-09
144.533680 55.680331 0.073896 2.000000 10.699866 1.596349 -11.743330 6.055719e-09
140.914940 32.462977 0.073896 -1.000000 10.792618 1.738269 -12.044950 4.829018e-09
121.407040 24.868430 0.073893 -1.000000 10.976256 1.837217 -12.008600 3.095870e-09
194.094920 36.360905 0.073897 -1.000000 10.807649 2.051773 -12.314620 4.656409e-09
164.730950 8.042202 0.073895 -1.000000 10.711071 1.834493 -12.072410 5.891799e-09
186.239360 41.756388 0.073900 -1.000000 10.908035 1.954664 -12.385780 3.649830e-09
242.066940 16.440808 0.073906 3.000000 10.592599 1.535067 -11.797220 7.884757e-09
129.443330 8.826842 0.073903 5.000000 10.688441 1.857844 -11.714490 6.229460e-09
189.893650 11.982196 0.073906 5.000000 10.940012 1.802889 -11.052790 3.377959e-09
210.420320 41.217792 0.073904 -1.000000 10.611464 1.973951 -11.644550 7.523956e-09
213.137960 2.992190 0.073910 2.000000 10.862205 1.364833 -10.291030 4.077980e-09
140.927450 63.706446 0.073907 4.000000 10.676308 1.439800 -10.282050 6.417504e-09
226.241130 17.149128 0.073914 3.000000 10.526009 1.308046 -10.508670 9.294912e-09
150.201230 8.090954 0.073918 5.000000 10.608926 1.852779 -11.811760 7.575462e-09
172.654410 55.102790 0.073921 5.000000 10.579080 1.796887 -11.534820 8.148710e-09
225.366260 38.091011 0.073926 5.000000 10.915281 1.748359 -11.185760 3.585594e-09
228.343910 50.906150 0.073924 4.000000 10.813821 1.778788 -11.993330 4.586346e-09
225.739670 20.070192 0.073926 2.000000 10.925966 1.652714 -10.692780 3.494555e-09
139.847980 17.126667 0.073928 -1.000000 10.962218 2.016390 -12.179630 3.202382e-09
186.844050 30.092544 0.073928 5.000000 10.700164 1.567134 -10.707180 6.052242e-09
145.529450 18.429541 0.073928 -1.000000 10.515563 1.827602 -11.456450 9.534442e-09
154.347100 7.656049 0.073930 5.000000 10.725991 1.759457 -11.727500 5.682410e-09
189.830930 14.531332 0.073934 -1.000000 10.929725 1.877901 -12.074760 3.463265e-09
143.912230 4.021976 0.073935 5.000000 10.523467 1.860656 -12.194540 9.350904e-09
213.737400 57.622833 0.073936 5.000000 10.874977 1.988468 -12.138240 3.954053e-09
201.671530 25.696817 0.073939 1.000000 10.937359 1.423391 -10.185760 3.400214e-09
208.006650 2.864935 0.073940 -1.000000 10.712718 1.970794 -12.212350 5.868396e-09
154.815470 4.568849 0.073938 -1.000000 10.850853 1.966554 -12.604700 4.192343e-09
138.087080 64.198582 0.073938 5.000000 10.864777 1.646467 -12.238820 4.053590e-09
225.125180 47.629211 0.073943 -1.000000 10.935268 1.944246 -11.914530 3.417840e-09
166.428000 38.942670 0.073944 -1.000000 10.783824 1.876289 -12.186320 4.933050e-09
199.947570 0.303612 0.073950 -1.000000 10.730877 1.891447 -11.567500 5.615893e-09
175.660540 53.811660 0.073946 2.000000 10.668990 1.840123 -12.350000 6.531704e-09
235.747110 6.087625 0.073951 2.000000 10.603373 1.560886 -10.540530 7.675118e-09
137.044790 17.269846 0.073948 -1.000000 10.605841 1.919938 -11.882380 7.632193e-09
206.290970 27.734166 0.073950 1.000000 10.836056 1.478984 -10.232970 4.344244e-09
130.426250 31.817467 0.073952 1.000000 10.893163 1.416838 -10.281830 3.783040e-09
162.191880 45.606291 0.073958 5.000000 10.506279 1.607149 -11.025900 9.755859e-09
118.958380 22.662898 0.073958 2.000000 10.955351 1.505232 -10.443840 3.255992e-09
171.269960 4.137618 0.073956 5.000000 10.973145 1.608315 -11.081910 3.118489e-09
233.294350 49.321430 0.073962 2.000000 10.545256 1.601366 -10.534900 8.862823e-09
209.683910 29.308152 0.073965 5.000000 10.923584 1.979641 -11.390230 3.514514e-09
209.412920 42.064764 0.073967 3.000000 10.868506 1.852738 -12.568970 4.015372e-09
147.260370 22.479217 0.073971 3.000000 10.769794 1.509832 -10.474820 5.105882e-09
188.664180 14.016773 0.073974 2.000000 10.684000 1.616545 -10.689290 6.298636e-09
138.913900 14.323362 0.073976 5.000000 10.774487 1.773545 -11.558770 5.048284e-09
187.744760 20.107425 0.073979 5.000000 10.905637 1.946905 -12.319590 3.670997e-09
171.192590 4.923732 0.073985 3.000000 10.790180 1.263390 -10.284980 4.857330e-09
147.833080 47.131519 0.073984 -1.000000 10.866125 1.971820 -12.266130 4.039452e-09
239.376100 27.986181 0.073981 3.000000 10.840963 1.469404 -10.557510 4.293526e-09
213.079140 57.958411 0.073981 -1.000000 10.772032 1.969880 -11.710620 5.078344e-09
168.626210 56.587449 0.073988 2.000000 10.757033 1.440667 -10.465380 5.266756e-09
225.945370 54.245136 0.073988 -1.000000 10.684437 1.832078 -11.113690 6.291306e-09
155.072990 36.377932 0.073986 2.000000 10.515316 1.583798 -10.454780 9.540858e-09
242.543560 40.450111 0.073986 2.000000 10.698746 1.557387 -10.494290 6.073146e-09
219.405080 22.732588 0.073989 4.000000 10.535171 1.433034 -10.167500 9.087415e-09
236.328630 43.394877 0.073995 2.000000 10.939255 1.498729 -10.822300 3.384298e-09
224.076250 8.784248 0.073991 4.000000 10.993289 1.865520 -12.023710 2.971348e-09
140.289070 33.676833 0.073991 1.000000 10.562334 1.279848 -9.891767 8.495668e-09
168.408400 46.919433 0.073991 -1.000000 10.680761 1.802767 -12.019160 6.346565e-09
235.558460 14.403294 0.073994 3.000000 10.662253 1.538993 -10.679740 6.640776e-09
239.854990 15.122467 0.073996 4.000000 10.549109 1.672470 -11.011710 8.776225e-09
230.971240 14.544440 0.073997 -1.000000 10.801819 1.855341 -12.164130 4.722945e-09
233.681930 11.379866 0.073998 -1.000000 10.872433 1.895649 -11.986410 3.977639e-09
226.257820 37.302291 0.074003 5.000000 10.889079 1.631659 -11.908220 3.820167e-09
196.881620 7.667020 0.074001 3.000000 10.706121 1.479225 -10.523610 5.966177e-09
160.693070 54.297531 0.074006 -1.000000 10.965682 1.870122 -11.794040 3.176023e-09
225.535610 37.434053 0.074006 -1.000000 10.856808 2.136181 -12.566320 4.131511e-09
150.499950 61.319964 0.074013 1.000000 10.888962 1.512479 -10.413070 3.822037e-09
216.896620 54.430353 0.074020 2.000000 10.938688 1.683894 -11.353280 3.389062e-09
228.262430 16.100501 0.074018 -1.000000 10.652246 1.946947 -12.043070 6.809035e-09
221.739530 44.215262 0.074019 2.000000 10.532025 1.426155 -9.916961 9.153857e-09
119.640400 23.982254 0.074018 2.000000 10.790565 1.920772 -12.101100 4.854747e-09
146.205000 38.190607 0.074021 5.000000 10.928515 1.886969 -12.226060 3.473105e-09
147.380510 45.576622 0.074025 -1.000000 10.966925 2.134649 -12.742930 3.165852e-09
139.597200 17.551870 0.074023 -1.000000 10.964309 2.041425 -12.432240 3.186239e-09
181.570760 43.573054 0.074030 -1.000000 10.761590 1.860714 -12.266490 5.209540e-09
233.024210 13.440049 0.074027 5.000000 10.741981 1.809830 -12.298950 5.464716e-09
227.397300 36.830045 0.074029 1.000000 10.898108 1.390503 -10.511080 3.739128e-09
202.717480 6.477399 0.074030 2.000000 10.815219 1.387473 -10.301170 4.572028e-09
144.154570 54.930865 0.074035 2.000000 10.560779 1.621994 -10.377050 8.528691e-09
246.106140 34.973983 0.074032 5.000000 10.761736 1.689982 -11.446810 5.206702e-09
188.308320 3.184874 0.074035 2.000000 10.782825 1.935721 -11.768400 4.946266e-09
203.087730 46.684526 0.074031 5.000000 10.708082 1.656153 -10.723390 5.935598e-09
157.425130 8.888083 0.074034 -1.000000 10.704684 1.831970 -12.196590 5.986682e-09
180.874290 15.238237 0.074031 -1.000000 10.680279 1.944943 -12.139360 6.353983e-09
176.395380 48.645296 0.074036 -1.000000 10.990612 1.865285 -12.266000 2.991402e-09
169.341670 37.872416 0.074037 -1.000000 10.989624 1.888128 -12.220000 2.998127e-09
342.616780 0.393477 0.074037 3.000000 10.776634 1.374195 -10.493960 5.021164e-09
225.355810 15.807965 0.074048 2.000000 10.582055 1.850014 -12.300000 8.091892e-09
148.256000 49.384675 0.074053 3.000000 10.632609 1.369148 -10.814720 7.145774e-09
227.538030 37.624473 0.074052 3.000000 10.868871 1.590349 -11.117080 4.013374e-09
185.532570 1.039134 0.074055 5.000000 10.878360 1.831969 -11.938160 3.920963e-09
238.829630 50.332491 0.074057 -1.000000 10.649776 1.987247 -12.348130 6.849942e-09
173.188120 34.440127 0.074057 5.000000 10.588834 2.034910 -11.850000 7.959700e-09
198.533460 61.588572 0.074056 5.000000 10.826488 1.723912 -11.062190 4.448132e-09
215.475610 44.662595 0.074055 1.000000 10.572726 1.349571 -10.200270 8.279855e-09
215.595620 16.469024 0.074058 1.000000 10.519149 1.369800 -10.133500 9.451572e-09
217.041090 56.952228 0.074065 5.000000 10.951114 1.833354 -12.324700 3.289351e-09
205.069470 25.057383 0.074065 3.000000 10.763764 1.527905 -10.444550 5.181247e-09
115.840690 46.092922 0.074062 1.000000 10.516388 1.618813 -10.533570 9.515232e-09
166.117030 36.895493 0.074073 3.000000 10.872632 1.437458 -10.351020 3.975666e-09
227.518250 15.727415 0.074069 5.000000 10.730630 1.835760 -12.208570 5.619036e-09
207.312670 42.905480 0.074070 2.000000 10.808969 1.826957 -12.123750 4.641795e-09
133.797550 32.575718 0.074075 3.000000 10.927628 1.771175 -11.624400 3.481334e-09
136.139420 39.525742 0.074077 2.000000 10.885583 1.506238 -10.474240 3.854003e-09
237.255550 35.031652 0.074078 5.000000 10.795456 1.977287 -11.867780 4.795846e-09
169.868220 55.017199 0.074075 5.000000 10.971028 1.916312 -12.091580 3.135601e-09
207.922840 26.070606 0.074085 5.000000 10.513258 1.805084 -11.924400 9.592389e-09
155.047400 47.419631 0.074082 -1.000000 10.651209 1.873418 -12.115480 6.825358e-09
226.712600 23.330905 0.074087 5.000000 10.869651 1.832046 -12.173940 4.005395e-09
151.932910 61.725791 0.074088 3.000000 10.725028 1.490543 -10.325080 5.695200e-09
166.750100 3.721685 0.074086 3.000000 10.524714 1.522364 -10.494010 9.325962e-09
126.604940 10.668800 0.074092 1.000000 10.763121 1.526181 -10.146980 5.189713e-09
158.717500 5.175183 0.074091 -1.000000 10.656748 2.099949 -12.495920 6.732215e-09
235.592020 42.004983 0.074092 -1.000000 10.717546 1.815549 -11.788200 5.802216e-09
165.332410 0.057044 0.074098 2.000000 10.657802 1.397704 -10.200620 6.716191e-09
142.187660 54.606222 0.074097 1.000000 10.775089 1.377675 -9.956210 5.040127e-09
168.773880 50.827206 0.074098 3.000000 10.649922 1.511900 -10.445850 6.845836e-09
157.410280 29.231655 0.074097 5.000000 10.602583 1.858308 -11.350420 7.694300e-09
186.350640 29.792004 0.074103 5.000000 10.961071 1.902866 -12.062000 3.211233e-09
207.298420 2.485475 0.074103 3.000000 10.933249 1.687754 -10.875890 3.433970e-09
146.809600 8.404032 0.074110 -1.000000 10.826579 1.865849 -12.394560 4.445838e-09
214.539260 57.518584 0.074109 3.000000 10.610168 1.815357 -11.248600 7.551991e-09
168.333370 50.333773 0.074110 -1.000000 10.811322 1.933797 -12.354700 4.615164e-09
224.353030 31.163984 0.074115 -1.000000 10.591191 1.771410 -11.872450 7.909632e-09
166.652490 2.280677 0.074115 5.000000 10.606485 1.830574 -11.833850 7.617957e-09
224.108490 47.832920 0.074115 3.000000 10.764894 1.868294 -11.531500 5.167178e-09
149.881460 44.217774 0.074117 -1.000000 10.647425 1.921425 -11.421830 6.887041e-09
130.108460 34.591604 0.074122 1.000000 10.898177 1.359827 -9.883932 3.737313e-09
134.645380 7.042459 0.074120 4.000000 10.955324 1.740189 -10.938660 3.255992e-09
185.450070 53.184170 0.074121 5.000000 10.745445 1.718129 -11.949470 5.419536e-09
44.524600 0.436273 0.074121 5.000000 10.812490 1.977516 -12.387100 4.600724e-09
227.743030 49.980196 0.074122 -1.000000 10.768414 1.894345 -12.346250 5.122501e-09
192.689540 57.794820 0.074123 1.000000 10.621488 1.337931 -9.616934 7.340590e-09
202.626430 61.008065 0.074127 2.000000 10.800344 1.684035 -10.850330 4.740404e-09
192.810520 43.975379 0.074127 5.000000 10.984949 1.922528 -12.542160 3.032061e-09
172.667180 27.237703 0.074133 -1.000000 10.692696 1.919464 -12.028050 6.164865e-09
123.240620 46.629183 0.074137 3.000000 10.669636 1.638192 -10.141250 6.524006e-09
227.288870 18.514690 0.074141 -1.000000 10.568444 1.804099 -11.818750 8.365284e-09
212.357750 51.231632 0.074141 2.000000 10.758548 1.959568 -12.480530 5.246634e-09
175.928330 5.586175 0.074145 -1.000000 10.548943 1.832795 -12.139000 8.781963e-09
176.037520 10.541047 0.074148 2.000000 10.826866 1.555949 -10.646770 4.443546e-09
118.229250 33.300978 0.074149 -1.000000 10.530377 1.667380 -11.052500 9.190375e-09
216.771480 57.761930 0.074145 5.000000 10.689338 1.725363 -10.728500 6.215027e-09
239.152000 32.912531 0.074145 -1.000000 10.548152 1.867098 -12.295960 8.799206e-09
158.336010 11.207473 0.074153 2.000000 10.640594 1.863036 -11.005280 7.004209e-09
180.197870 41.247533 0.074152 -1.000000 10.562480 1.674642 -11.430730 8.490181e-09
169.957900 10.686920 0.074158 -1.000000 10.979443 1.960179 -12.055980 3.072079e-09
231.767910 25.766212 0.074157 5.000000 10.792443 1.915082 -11.734040 4.831583e-09
201.059250 7.252014 0.074161 -1.000000 10.724964 1.909999 -12.047920 5.695200e-09
160.786420 41.260673 0.074164 3.000000 10.692858 1.531299 -10.386470 6.161303e-09
178.827930 5.652007 0.074171 -1.000000 10.899179 1.875778 -11.542800 3.728258e-09
177.168960 18.102062 0.074172 -1.000000 10.687418 1.737127 -12.537390 6.243938e-09
228.215850 50.223552 0.074176 3.000000 10.820331 1.919229 -12.135320 4.515355e-09
230.548210 12.767286 0.074181 -1.000000 10.932888 2.041733 -12.297550 3.437209e-09
135.654470 38.839526 0.074186 4.000000 10.645731 1.532022 -10.516140 6.916084e-09
149.675160 4.545541 0.074191 5.000000 10.650416 1.766098 -11.073730 6.837635e-09
147.457810 41.626372 0.074184 5.000000 10.977931 1.797664 -10.583470 3.083244e-09
185.669400 38.188173 0.074192 -1.000000 10.683990 1.928354 -11.928470 6.298636e-09
190.624310 5.565242 0.074198 5.000000 10.938177 1.680592 -11.020960 3.393836e-09
17.122030 0.569505 0.074194 2.000000 10.696264 1.732484 -10.994410 6.111725e-09
182.150700 33.836758 0.074198 5.000000 10.916549 1.804209 -11.249290 3.575321e-09
230.312420 11.112382 0.074194 3.000000 10.730494 1.374628 -10.223150 5.619036e-09
183.976720 61.093412 0.074198 5.000000 10.778142 1.829525 -12.050470 5.002297e-09
178.016490 60.843887 0.074200 -1.000000 10.893266 1.918239 -11.765500 3.783040e-09
224.683630 5.298207 0.074203 5.000000 10.570865 1.720416 -11.441510 8.317085e-09
233.741460 48.327689 0.074200 2.000000 10.612411 1.481705 -10.697350 7.509991e-09
194.106130 23.348634 0.074204 3.000000 10.548506 1.402022 -10.509110 8.787706e-09
191.566570 11.458397 0.074205 5.000000 10.944168 1.747428 -10.781900 3.344943e-09
239.165190 30.117635 0.074203 3.000000 10.881806 1.506741 -10.611700 3.888245e-09
233.596810 10.823839 0.074205 3.000000 10.973947 1.749328 -11.978120 3.112814e-09
165.318840 38.001105 0.074211 5.000000 10.916883 1.903428 -11.868220 3.571906e-09
215.032250 21.765317 0.074217 5.000000 10.801208 1.882903 -12.016340 4.730417e-09
199.605480 3.360474 0.074213 5.000000 10.916540 1.721577 -12.097750 3.575321e-09
172.395750 34.198101 0.074225 2.000000 10.679038 1.439265 -9.973446 6.376305e-09
131.296360 33.117409 0.074235 -1.000000 10.766759 1.892691 -11.922160 5.144774e-09
195.576380 24.962401 0.074237 -1.000000 10.544430 1.815543 -11.791260 8.880280e-09
222.418120 55.275178 0.074243 -1.000000 10.952756 1.901020 -12.219610 3.275649e-09
180.314380 24.331124 0.074244 5.000000 10.667885 1.956298 -11.925000 6.551003e-09
120.073240 32.432690 0.074247 -1.000000 10.712602 2.109595 -12.476700 5.871731e-09
141.927980 62.383087 0.074244 2.000000 10.552088 1.572981 -10.071130 8.713444e-09
132.120850 16.851090 0.074257 -1.000000 10.731611 1.886320 -11.914560 5.603342e-09
151.177600 21.910010 0.074255 1.000000 10.834302 1.435144 -10.180020 4.364311e-09
159.727470 60.740658 0.074257 5.000000 10.521067 1.846999 -11.579440 9.407351e-09
230.506680 50.174634 0.074253 5.000000 10.973177 1.784124 -12.447870 3.118489e-09
230.077540 37.817839 0.074254 1.000000 10.584182 1.532001 -10.255710 8.050904e-09
179.201920 48.031563 0.074262 -1.000000 10.751781 1.755476 -12.266130 5.336538e-09
205.279010 62.747612 0.074259 -1.000000 10.645958 1.852034 -11.944270 6.911925e-09
199.222160 11.275270 0.074272 1.000000 10.657227 1.574014 -10.541400 6.724196e-09
238.534390 15.275908 0.074277 1.000000 10.981404 1.479914 -10.366000 3.058200e-09
183.606320 13.812119 0.074276 5.000000 10.606236 1.926196 -12.049000 7.622699e-09
177.673750 22.788850 0.074273 2.000000 10.640368 1.595286 -10.512100 7.008443e-09
162.068990 5.389727 0.074276 5.000000 10.932147 1.834168 -12.017200 3.443698e-09
207.264580 25.137127 0.074277 -1.000000 10.690318 1.946124 -12.219320 6.200639e-09
143.158580 27.464928 0.074277 -1.000000 10.882771 1.962209 -12.387620 3.880601e-09
144.830510 61.855566 0.074276 3.000000 10.605277 1.454871 -11.232570 7.641704e-09
187.157940 22.251155 0.074278 3.000000 10.527038 1.639625 -10.850890 9.270171e-09
236.010080 5.460189 0.074281 -1.000000 10.942395 1.702741 -11.270790 3.359039e-09
146.352480 59.576062 0.074282 5.000000 10.780836 1.675454 -11.928120 4.970175e-09
226.603350 1.050561 0.074281 4.000000 10.661668 1.654514 -11.126450 6.652607e-09
166.151340 0.346411 0.074283 3.000000 10.795638 1.698226 -11.320500 4.793307e-09
162.104920 59.287202 0.074284 5.000000 10.697565 1.728111 -10.512050 6.090641e-09
155.424180 11.682947 0.074285 -1.000000 10.675000 1.881088 -12.133140 6.436349e-09
131.493800 21.207119 0.074284 2.000000 10.835809 1.637376 -10.580000 4.348693e-09
149.913410 21.919090 0.074286 3.000000 10.846035 1.518993 -10.908160 4.241452e-09
126.781170 15.106642 0.074288 5.000000 10.941156 1.964771 -12.567620 3.368481e-09
203.298140 20.368113 0.074288 5.000000 10.849874 1.854522 -11.902600 4.200828e-09
244.482690 30.977193 0.074295 -1.000000 10.843648 1.853012 -12.285350 4.265213e-09
129.922430 18.294532 0.074298 5.000000 10.942953 1.895648 -12.150000 3.354332e-09
230.235060 47.210538 0.074301 2.000000 10.854147 1.758287 -11.056140 4.158632e-09
125.071020 35.872803 0.074305 3.000000 10.645182 1.681050 -11.930430 6.928582e-09
144.308960 4.169807 0.074302 2.000000 10.503442 1.455162 -10.044830 9.828975e-09
244.338700 26.155245 0.074311 5.000000 10.811881 1.766566 -11.614290 4.607936e-09
213.458660 33.668601 0.074307 1.000000 10.661950 1.463026 -9.821507 6.648660e-09
137.138120 60.081574 0.074321 3.000000 10.600916 1.553885 -10.584360 7.723195e-09
134.074540 34.683207 0.074322 -1.000000 10.626130 2.039075 -12.227270 7.260038e-09
183.121470 12.185188 0.074322 -1.000000 10.677980 1.677054 -11.567890 6.391245e-09
152.703420 25.844656 0.074325 3.000000 10.924919 1.693604 -11.398260 3.504515e-09
219.745300 25.447231 0.074327 -1.000000 10.567656 1.896645 -12.290820 8.386826e-09
132.593800 9.142830 0.074336 -1.000000 10.715632 1.897043 -12.164890 5.828566e-09
177.234060 1.568692 0.074332 2.000000 10.615538 1.694339 -11.244330 7.449877e-09
189.540650 24.844779 0.074336 1.000000 10.901513 1.417525 -10.030000 3.708439e-09
166.753700 37.602592 0.074334 3.000000 10.890451 1.397748 -10.193200 3.808978e-09
156.216360 61.130640 0.074340 1.000000 10.930716 1.418620 -10.144560 3.455094e-09
148.090830 61.921363 0.074338 3.000000 10.917359 1.991070 -12.240690 3.568495e-09
174.423240 2.413164 0.074336 4.000000 10.684486 1.714136 -11.707300 6.291306e-09
134.869830 11.887811 0.074344 2.000000 10.771498 1.472284 -10.556760 5.083836e-09
217.451820 17.985516 0.074342 -1.000000 10.592593 1.896691 -12.117940 7.884757e-09
119.722320 42.397891 0.074341 -1.000000 10.981173 1.855277 -12.169190 3.059584e-09
147.097880 28.822403 0.074349 4.000000 10.910063 2.022298 -12.771260 3.632317e-09
156.042670 5.356223 0.074350 2.000000 10.649792 1.449674 -10.021020 6.849942e-09
171.909480 18.965064 0.074348 2.000000 10.884513 1.340559 -10.661490 3.863474e-09
214.572840 53.788962 0.074353 -1.000000 10.939958 1.810781 -12.184470 3.379542e-09
180.017500 -1.107911 0.074353 -1.000000 10.702831 1.622739 -10.711450 6.014169e-09
149.003060 40.372295 0.074356 3.000000 10.696672 1.497897 -11.218420 6.104686e-09
165.872470 43.840215 0.074354 3.000000 10.766932 1.631191 -10.749470 5.141983e-09
221.507030 3.066055 0.074359 -1.000000 10.674231 1.737875 -11.460200 6.451479e-09
210.215340 56.839224 0.074361 -1.000000 10.526786 1.834258 -11.268060 9.276348e-09
237.502690 23.263181 0.074359 3.000000 10.549213 1.524086 -11.072730 8.776225e-09
247.996180 36.951374 0.074362 5.000000 10.862864 1.877105 -12.179500 4.071864e-09
230.450330 49.331045 0.074365 3.000000 10.870255 1.475947 -10.643360 3.999425e-09
153.628920 8.167205 0.074367 -1.000000 10.580635 2.061744 -12.378570 8.117652e-09
180.408210 14.753378 0.074369 5.000000 10.646032 1.681735 -10.770990 6.911925e-09
166.405180 9.437069 0.074373 5.000000 10.877584 1.848092 -12.250930 3.928715e-09
164.764600 9.000887 0.074375 3.000000 10.629359 1.527510 -11.705240 7.202600e-09
223.551260 55.840543 0.074378 -1.000000 10.818241 1.952915 -12.222110 4.536495e-09
239.381190 32.488399 0.074382 5.000000 10.818920 1.786046 -11.544780 4.529434e-09
145.070540 13.239868 0.074381 -1.000000 10.980801 2.005282 -12.351960 3.062355e-09
33.724757 -0.476993 0.074385 1.000000 10.556146 1.535301 -10.441180 8.623200e-09
199.379210 -0.903777 0.074388 5.000000 10.859906 1.776763 -10.701320 4.100513e-09
171.260210 3.011318 0.074388 -1.000000 10.975865 1.981994 -12.318540 3.098685e-09
171.887870 36.336005 0.074392 5.000000 10.892671 1.852163 -12.134480 3.788578e-09
166.707540 39.672097 0.074399 3.000000 10.907798 1.638877 -10.726470 3.651587e-09
165.879670 22.433044 0.074398 3.000000 10.766682 1.671553 -11.717070 5.144774e-09
180.865740 20.654547 0.074397 3.000000 10.937706 1.665652 -11.095310 3.397023e-09
200.404180 41.848641 0.074400 2.000000 10.550631 1.353773 -10.219840 8.741906e-09
176.147040 3.746937 0.074397 4.000000 10.790030 1.562767 -10.924480 4.859915e-09
138.006420 45.435238 0.074401 -1.000000 10.795037 1.946702 -11.913750 4.800929e-09
199.859980 1.561967 0.074404 3.000000 10.717591 1.411871 -10.614660 5.798933e-09
119.051140 39.082119 0.074403 3.000000 10.702330 1.799052 -12.088040 6.021067e-09
224.887930 15.461474 0.074405 4.000000 10.950357 1.252882 -10.819110 3.295466e-09
148.767240 47.722707 0.074405 -1.000000 10.712987 1.917432 -12.070120 5.865063e-09
172.350770 15.313308 0.074409 2.000000 10.634109 1.430787 -10.334730 7.119750e-09
138.167790 46.015723 0.074406 -1.000000 10.950069 1.973511 -12.317000 3.296997e-09
206.420940 33.410052 0.074411 5.000000 10.664832 1.667006 -10.733540 6.601542e-09
204.926790 39.775943 0.074411 -1.000000 10.910257 1.868760 -12.357980 3.630571e-09
142.126380 44.971839 0.074417 -1.000000 10.633783 2.032548 -12.192470 7.124078e-09
164.442440 42.795952 0.074419 -1.000000 10.613250 1.859315 -12.242920 7.491425e-09
161.897710 42.656008 0.074421 3.000000 10.563745 1.614960 -11.003550 8.468280e-09
244.173900 14.122913 0.074429 -1.000000 10.638247 1.860250 -12.212940 7.046705e-09
156.597550 29.029389 0.074430 1.000000 10.531477 1.511985 -10.324810 9.166008e-09
141.373570 52.221338 0.074431 1.000000 10.629710 1.379595 -10.635090 7.193818e-09
213.717540 56.931552 0.074431 3.000000 10.515860 1.518743 -11.413220 9.528033e-09
